Date;Time of day;Germany/Luxembourg[€/MWh];Denmark 1[€/MWh];Denmark 2[€/MWh];France[€/MWh];Northern Italy[€/MWh];Netherlands[€/MWh];Poland[€/MWh];Sweden 4[€/MWh];Switzerland[€/MWh];Slovenia[€/MWh];Czech Republic[€/MWh];Hungary[€/MWh];Austria[€/MWh];Germany/Austria/Luxembourg[€/MWh]
Apr 19, 2020;10:00 PM;12.34;12.34;12.64;13.43;-;22.31;25.19;12.64;12.34;26.2;15.4;33;13.07;-
Apr 19, 2020;11:00 PM;10.19;10.19;10.44;10.19;-;10.19;22.1;10.44;7.67;14.01;8.94;18.61;10.19;-
Apr 20, 2020;12:00 AM;4.43;4.43;4.43;4.43;-;4.43;30.46;4.43;8.47;4.43;5;11.01;4.43;-
Apr 20, 2020;1:00 AM;4.38;4.38;4.31;4.38;-;4.38;28.77;4.31;6.49;4.38;3;6.63;4.38;-
Apr 20, 2020;2:00 AM;3.69;3.72;3.78;3.69;-;3.72;26.29;3.78;4.67;3.69;3.89;4.45;3.69;-
Apr 20, 2020;3:00 AM;0.66;0.7;3.54;0.66;-;0.7;26.3;3.54;3.98;0.67;3.5;3.5;0.67;-
Apr 20, 2020;4:00 AM;0.03;0.05;3.92;0.03;-;0.03;29.57;3.92;4.17;0.03;5.09;5.09;0.03;-
Apr 20, 2020;5:00 AM;4.78;4.78;4.78;4.77;-;4.8;29.12;4.78;9.02;4.78;10.09;10.09;4.78;-
Apr 20, 2020;6:00 AM;18;18;18;9.16;-;18;37.07;18;18.94;18;18.58;18.58;18;-
Apr 20, 2020;7:00 AM;22.82;22.82;23.38;12.77;-;22.82;40.83;23.38;22.37;28.2;25.37;26.02;22.82;-
Apr 20, 2020;8:00 AM;22.93;28.2;28.2;15;-;28.2;46.73;28.2;21.94;35.4;23.09;27.41;22.93;-
Apr 20, 2020;9:00 AM;16.07;19.79;19.79;13.97;-;19.79;46.29;19.79;14.94;38;20.51;25.19;16.07;-
Apr 20, 2020;10:00 AM;11.72;11.72;11.72;12.02;-;11.72;41.29;11.72;13.52;35;13.54;20.68;14.08;-
Apr 20, 2020;11:00 AM;5.46;5.59;5.59;6.91;-;5.59;40.81;5.59;13.5;41.97;2;27.04;16.01;-
Apr 20, 2020;12:00 PM;-4.98;4.8;4.8;1.54;-;4.8;40.83;4.8;9.08;38.8;1;27.06;17.04;-
Apr 20, 2020;1:00 PM;-29.7;4.58;4.58;-0.09;-;2.36;40.8;4.58;6.24;36;-3.5;25.09;17.04;-
Apr 20, 2020;2:00 PM;-44.25;4.5;4.5;-22.96;-;-5;36.08;4.5;0.79;35.44;-1.88;26.67;14.99;-
Apr 20, 2020;3:00 PM;-39.49;-0.31;4.47;-23.12;-;-13.02;35.08;4.47;0.02;36.89;0.62;27.04;13.03;-
Apr 20, 2020;4:00 PM;-23.71;-1;4.54;-14.63;-;-1;35.11;4.54;1.01;31.5;3.38;32.19;0;-
Apr 20, 2020;5:00 PM;4.01;4.01;4.78;4.01;-;4.01;33.8;4.78;12.84;31;2.09;35.82;4.01;-
Apr 20, 2020;6:00 PM;16.38;16.38;16.38;14.23;-;20.1;35.3;15.98;15.13;26.44;11;39.99;16.38;-
Apr 20, 2020;7:00 PM;17.81;17.81;17.81;15.02;-;34.1;37.59;17.81;20.41;33;18.99;125.02;17.93;-
Apr 20, 2020;8:00 PM;18.38;18.38;18.38;15.81;-;36.15;38.55;18.38;21.6;36.9;22;125.08;18.83;-
Apr 20, 2020;9:00 PM;14.05;14.05;14.05;14.05;-;37.74;36.03;14.05;18.67;33.6;18.48;125.06;15.38;-
Apr 20, 2020;10:00 PM;10.28;10.28;10.28;13.39;-;29;35.91;10.28;15;26.22;13.25;46.97;12.08;-
Apr 20, 2020;11:00 PM;4.85;4.85;4.85;7.9;-;17.58;30.76;4.85;13.19;20.58;8;34.07;6.36;-
Apr 21, 2020;12:00 AM;4.65;4.65;4.65;6.31;-;9.94;34.36;4.65;4.72;20.22;4;23.01;5.32;-
Apr 21, 2020;1:00 AM;4.31;4.31;4.31;4.35;-;4.44;34.36;4.31;4.29;4.33;2.5;15.04;4.33;-
Apr 21, 2020;2:00 AM;3.69;3.94;4.07;3.73;-;3.94;34.28;4.07;1.28;3.71;1;9.32;3.71;-
Apr 21, 2020;3:00 AM;-0.59;4.06;4.06;0.04;-;4.06;33.45;4.06;-1.89;-0.28;-0.27;8.45;-0.28;-
Apr 21, 2020;4:00 AM;3.72;3.93;4.06;3.72;-;3.93;33.66;4.06;-0.61;3.74;0.84;10.55;3.74;-
Apr 21, 2020;5:00 AM;4.73;4.73;4.61;4.73;-;4.73;33.36;4.61;8.28;16.3;4.43;11.15;4.73;-
Apr 21, 2020;6:00 AM;10;10;10;9.8;-;10.09;34.5;10;13.68;22.89;15.99;19.21;10;-
Apr 21, 2020;7:00 AM;16.13;16.13;39.65;11.43;-;17.58;39.65;39.65;17.28;29.79;20.17;31.26;16.13;-
Apr 21, 2020;8:00 AM;16.52;16.52;40.69;11.17;-;18.94;40.69;40.69;17.03;32.15;15;33.21;16.52;-
Apr 21, 2020;9:00 AM;7.92;10.32;39.83;8.33;-;10.32;39.83;39.83;14.68;34.08;13.99;32.08;8.1;-
Apr 21, 2020;10:00 AM;-19.21;5.47;5.47;-8.65;-;5.55;40.25;5.47;13.24;34.52;5;30.3;0;-
Apr 21, 2020;11:00 AM;-69.05;0.08;5.09;-3.33;-;0;40.56;5.09;14.69;31.08;20.55;28.99;12.07;-
Apr 21, 2020;12:00 PM;-79.74;2.55;4.98;0.01;-;0.01;39.83;4.98;12.94;30.71;29.84;29.84;0;-
Apr 21, 2020;1:00 PM;-80.09;4.02;4.87;-0.92;-;-0.98;39.83;4.87;13.5;28.15;24.69;24.69;1.36;-
Apr 21, 2020;2:00 PM;-83.94;0.08;4.78;-3.99;-;-4.01;38.37;4.78;13.92;28.15;13.99;23.6;-23.98;-
Apr 21, 2020;3:00 PM;-80.02;0.04;4.54;-8.44;-;-8.5;37.76;4.54;8.62;28.19;15.99;21.21;12.02;-
Apr 21, 2020;4:00 PM;-78.09;-0.09;4.42;-0.09;-;-0.09;37.69;4.42;9.9;28.7;19.99;24.96;-0.01;-
Apr 21, 2020;5:00 PM;-23.12;4.61;4.61;0.07;-;4.61;37.68;4.61;11.5;28.7;19.11;27.59;13.81;-
Apr 21, 2020;6:00 PM;5.53;5.53;5.53;8;-;22.21;35.01;5.53;13.86;30.71;22;32.06;6.7;-
Apr 21, 2020;7:00 PM;10.99;10.99;10.99;10.99;-;26;37.99;10.99;15.2;38.67;20.06;39.97;12.03;-
Apr 21, 2020;8:00 PM;10.99;10.99;10.99;10.99;-;35.87;38.54;10.99;16.46;41.9;22;41.93;13.2;-
Apr 21, 2020;9:00 PM;11.17;11.17;11.17;11.17;-;37.06;35.07;11.17;13.01;35;16;35.83;13.22;-
Apr 21, 2020;10:00 PM;7.6;7.6;7.6;10.99;-;32.31;35.71;7.6;13.69;30.71;13.12;35.08;9.37;-
Apr 21, 2020;11:00 PM;8.31;8.31;8.31;9.99;-;17.19;32.45;8.31;9.07;26.15;8.03;27.33;9.15;-
Apr 22, 2020;12:00 AM;4.39;4.39;4.75;4.64;-;5.66;32.79;4.75;8.08;28.38;6.52;26.25;4.52;-
Apr 22, 2020;1:00 AM;4.12;4.12;4.5;4.12;-;4.35;32.72;4.5;6.85;26.38;5.9;19.74;4.15;-
Apr 22, 2020;2:00 AM;3.5;3.73;4.31;3.5;-;3.73;33.07;4.31;6.42;21.3;4.09;17;3.53;-
Apr 22, 2020;3:00 AM;4.14;4.42;4.42;4.14;-;4.42;32.34;4.42;5.87;4.17;3.91;16.74;4.17;-
Apr 22, 2020;4:00 AM;4.57;4.57;4.57;4.57;-;4.57;31.96;4.57;7.33;19.64;5.8;17.57;4.57;-
Apr 22, 2020;5:00 AM;6;6;6;6;-;6;32.74;6;8.27;26.3;8;20.93;6;-
Apr 22, 2020;6:00 AM;14.92;14.92;14.92;8;-;14.58;40.91;14.92;16.69;30.83;17.39;29.27;14.92;-
Apr 22, 2020;7:00 AM;23.39;30.67;33.8;8.49;-;31;38.74;33.8;20.67;34.38;21.85;35.01;23.39;-
Apr 22, 2020;8:00 AM;19.81;33.52;33.89;11.64;-;33.52;40.92;33.89;21;36;21.38;35.04;19.81;-
Apr 22, 2020;9:00 AM;10.57;10.57;10.83;10.57;-;10.57;40.75;10.83;15.07;38.75;17;36.46;10.57;-
Apr 22, 2020;10:00 AM;6.77;6.77;6.77;6.77;-;6.77;41.26;6.77;9.09;38.75;10;34.35;6.77;-
Apr 22, 2020;11:00 AM;6.1;6.1;6.1;6.1;-;6.1;41.26;6.1;6.74;37.8;8;31.16;6.1;-
Apr 22, 2020;12:00 PM;-0.56;5.05;5.05;5.62;-;5.22;41.26;5.05;6.68;33.54;7.5;30.18;2.99;-
Apr 22, 2020;1:00 PM;-24.97;4.86;4.86;3.14;-;4.99;40.99;4.86;4.67;32.02;8;29.48;-14.87;-
Apr 22, 2020;2:00 PM;-29.98;4.53;4.64;-5.72;-;4.41;36;4.64;0.94;32.37;7.5;29.4;-20.78;-
Apr 22, 2020;3:00 PM;-5.76;1.82;4.49;-0.78;-;1.82;36.75;4.49;1.62;32.71;7.5;29.78;-3.69;-
Apr 22, 2020;4:00 PM;4.07;4.07;4.59;4.07;-;4.07;37.66;4.59;5.82;34.07;7.5;32.95;4.07;-
Apr 22, 2020;5:00 PM;8.59;8.59;8.38;8.59;-;8.59;37.52;8.38;11.16;33.1;11.88;34.77;8.59;-
Apr 22, 2020;6:00 PM;18.05;18.05;18.05;12.14;-;27.75;37.32;18.05;19.47;33.04;20.76;37.24;18.05;-
Apr 22, 2020;7:00 PM;24.57;24.57;24.57;18.85;-;24.94;40.76;24.57;22.37;39.38;24.7;46.99;24.57;-
Apr 22, 2020;8:00 PM;25.54;25.54;25.54;20.03;-;32;42.26;25.54;23.19;40;25.74;51.28;26.06;-
Apr 22, 2020;9:00 PM;22.19;22.19;22.19;22.19;-;36.59;37.55;22.19;20.67;34.77;23.77;41.91;23.04;-
Apr 22, 2020;10:00 PM;20.01;20.01;20.01;20.01;-;24.9;35.16;20.01;19.57;30;21.2;37.21;20.24;-
Apr 22, 2020;11:00 PM;19;19;19;19;-;19;32.3;19;17.67;29;17.25;31.88;19;-
Apr 23, 2020;12:00 AM;20.1;20.1;20.1;20.1;-;20.1;32.73;20.1;20.09;25.51;17.37;28.88;20.1;-
Apr 23, 2020;1:00 AM;19.68;19.58;19.58;18.61;-;19.58;32.59;19.58;18.34;19.68;16.28;23.04;19.68;-
Apr 23, 2020;2:00 AM;18.38;18.17;18.17;16.11;-;18.17;32.34;18.17;18.3;18.3;16.2;18.93;18.3;-
Apr 23, 2020;3:00 AM;20.07;19.46;19.59;13.49;-;19.46;32.4;19.59;18.57;19.14;16.78;17.6;19.14;-
Apr 23, 2020;4:00 AM;20.6;20.11;20.11;12.69;-;19.87;32.02;20.11;18.48;19.49;16.47;18.62;19.49;-
Apr 23, 2020;5:00 AM;22.34;22.34;22.34;14.01;-;21.57;30.86;22.34;19.84;21.17;18.62;25.06;21.17;-
Apr 23, 2020;6:00 AM;33.7;33.7;33.7;14.55;-;33.4;37.57;33.7;24.59;30.09;26.9;34.2;30.09;-
Apr 23, 2020;7:00 AM;42.03;42.03;42.03;16.16;-;40.99;42.03;42.03;21.9;37.43;36.77;38.64;37.43;-
Apr 23, 2020;8:00 AM;38.48;38.48;38.48;19.02;-;37.21;41.24;38.48;22;35.11;35;40.1;35.11;-
Apr 23, 2020;9:00 AM;23.72;23.72;23.72;20.01;-;23.68;41.47;23.72;19.59;28.22;25.17;37.05;23.72;-
Apr 23, 2020;10:00 AM;18.18;18.18;18.18;18.18;-;18.18;41.44;18.18;18.82;27.05;23.39;35.15;18.18;-
Apr 23, 2020;11:00 AM;17.4;17.4;17.4;17.4;-;17.4;41.26;17.4;19.13;25.33;20.65;34.25;17.4;-
Apr 23, 2020;12:00 PM;16.95;16.95;16.95;16.95;-;16.95;38.92;16.95;17.59;23.14;18.89;33.51;16.95;-
Apr 23, 2020;1:00 PM;16.63;16.63;16.63;16.63;-;16.63;36.87;16.63;16.79;20.92;15.62;32.04;16.63;-
Apr 23, 2020;2:00 PM;14.95;14.95;14.95;14.95;-;14.95;35.41;14.95;15.01;23;14.7;30.93;14.95;-
Apr 23, 2020;3:00 PM;14.97;14.97;14.97;14.97;-;14.97;35.29;14.97;15.02;23.13;15.97;31.01;14.97;-
Apr 23, 2020;4:00 PM;18.11;18.11;18.11;14.79;-;17.96;35.89;18.11;15.54;25.57;20.95;32.59;18.11;-
Apr 23, 2020;5:00 PM;25.07;25.07;25.07;16.73;-;24.75;35.34;25.07;19.09;26.04;26;35.17;25.07;-
Apr 23, 2020;6:00 PM;34.51;34.51;34.51;18.85;-;33.72;40.47;34.51;20.99;31.5;37.98;38.57;31.5;-
Apr 23, 2020;7:00 PM;58.95;42.4;57.31;21.33;-;42.4;57.31;57.31;20.04;51.42;52.56;52.56;51.42;-
Apr 23, 2020;8:00 PM;69.68;42.4;42.4;22.4;-;42.4;61.58;42.4;22.26;59.58;56;57.91;59.58;-
Apr 23, 2020;9:00 PM;38.62;38.57;38.57;23.94;-;38.57;47.94;37.69;24.71;35.75;41.75;41.75;35.75;-
Apr 23, 2020;10:00 PM;34.43;34.43;34.43;22.31;-;34.43;45.21;34.43;24.32;32.16;36.88;36.88;32.16;-
Apr 23, 2020;11:00 PM;28.6;28.6;28.6;21.9;-;28.6;32.94;19.65;21.38;27.35;29.08;31.92;27.35;-
Apr 24, 2020;12:00 AM;23.87;23.3;23.3;23.87;-;23.87;33.87;23.3;23.76;26.75;22.62;30.93;23.87;-
Apr 24, 2020;1:00 AM;21.63;19.08;19.08;21.63;-;21.63;33.33;19.08;22.57;23.44;22.57;24.76;21.63;-
Apr 24, 2020;2:00 AM;21.54;10.98;10.98;20.65;-;21.53;33.34;10.98;21.24;22.1;21.27;21.86;21.54;-
Apr 24, 2020;3:00 AM;21.54;10.71;10.71;18.69;-;21.49;33.32;10.71;20.47;21.54;20;21.04;21.54;-
Apr 24, 2020;4:00 AM;20.93;19.03;19.03;17.01;-;20.87;33.2;19.03;20.54;23;20.56;21.96;20.93;-
Apr 24, 2020;5:00 AM;22;21.47;21.47;16.57;-;21.92;32.97;21.47;21.39;26.65;20.46;26.85;22;-
Apr 24, 2020;6:00 AM;26.69;26.6;26.69;19.18;-;26.6;40.26;26.69;26.11;29.9;25.78;31.83;25.3;-
Apr 24, 2020;7:00 AM;35.85;35.52;35.85;20.52;-;35.52;36.99;35.85;24.62;33.3;30.8;37.5;33.3;-
Apr 24, 2020;8:00 AM;31;30.77;31;21.09;-;30.77;42.88;31;26.56;36;27.73;35.07;31;-
Apr 24, 2020;9:00 AM;21.84;21.84;21.84;21.84;-;21.84;44.1;21.84;22.03;31.63;22.39;32.42;21.84;-
Apr 24, 2020;10:00 AM;20;20;20;20;-;20;42.87;20;16.06;27.06;19.12;31.1;20;-
Apr 24, 2020;11:00 AM;18.45;18.45;18.45;18.45;-;18.45;42.07;18.45;14.05;23.94;17.49;28.59;18.45;-
Apr 24, 2020;12:00 PM;16.15;11.98;16.15;16.15;-;16.15;38.48;16.15;12.76;22.5;14.2;27.78;16.15;-
Apr 24, 2020;1:00 PM;14.55;5.2;14.55;14.55;-;14.55;40.69;14.55;9.04;20;16;20.67;14.55;-
Apr 24, 2020;2:00 PM;12.02;5.12;11.73;12.02;-;12.02;32.99;11.73;5.1;20.5;15;21.56;12.02;-
Apr 24, 2020;3:00 PM;10;4.92;9.76;10;-;10;33.6;9.76;4.3;22.5;15;23.08;10;-
Apr 24, 2020;4:00 PM;11.81;4.8;11.53;11.81;-;11.81;36.07;11.53;7.04;23.82;16;26.69;11.81;-
Apr 24, 2020;5:00 PM;15.62;4.8;15.62;15.62;-;15.62;35.85;15.62;12.31;24.91;16;28.89;15.62;-
Apr 24, 2020;6:00 PM;19.97;4.86;19.49;19.97;-;19.97;38.44;19.49;15.61;28.68;18.09;31.08;19.97;-
Apr 24, 2020;7:00 PM;22.27;4.91;21.74;20.44;-;22.21;39.79;21.74;20.26;36;20.94;39.98;21.96;-
Apr 24, 2020;8:00 PM;22.5;21.06;21.96;22.5;-;22.5;37.19;21.96;21.03;38.03;24.05;44.99;22.5;-
Apr 24, 2020;9:00 PM;21.98;21.98;21.98;23.08;-;27.4;36.43;21.98;19.7;31.5;20.94;36.5;21.98;-
Apr 24, 2020;10:00 PM;23;22.45;22.45;23;-;23;39.74;22.45;18.47;23;18;31.54;23;-
Apr 24, 2020;11:00 PM;20.4;17.42;17.42;20.52;-;21;34.11;17.42;16.7;20.45;16.84;29.14;20.45;-
Apr 25, 2020;12:00 AM;12.9;4.77;4.77;16.25;-;24.9;34.02;4.77;14.96;25.95;17.71;34.48;14.36;-
Apr 25, 2020;1:00 AM;9.07;4.73;4.73;15;-;33.29;33.46;4.73;14.13;10.19;16.18;28.05;10.19;-
Apr 25, 2020;2:00 AM;12.61;4.7;4.7;15.59;-;27.75;33.32;4.7;13.34;18.51;15.51;25.92;13.75;-
Apr 25, 2020;3:00 AM;14.42;9.34;9.34;14.42;-;14.42;33.02;9.34;12.94;14.42;15.28;23.95;14.42;-
Apr 25, 2020;4:00 AM;14.48;14.13;14.13;14.48;-;14.48;32.27;14.13;12.4;14.48;15.22;22.56;14.48;-
Apr 25, 2020;5:00 AM;14.03;14.03;14.03;14.03;-;14.03;30.35;13.7;13.04;14.03;16;19;14.03;-
Apr 25, 2020;6:00 AM;14.88;14.88;14.88;14;-;14.96;32.11;14.53;14.67;14.76;18.25;24.99;14.76;-
Apr 25, 2020;7:00 AM;15.09;15.09;15.09;15.09;-;15.09;33.53;14.73;18;15.09;19.99;23.4;15.09;-
Apr 25, 2020;8:00 AM;18.7;18.7;18.7;14.17;-;18.7;33.82;18.7;19.57;18.32;21.03;27.41;18.32;-
Apr 25, 2020;9:00 AM;16.63;16.63;16.63;16.6;-;16.63;33.53;16.63;16.22;16.63;21;21;16.63;-
Apr 25, 2020;10:00 AM;16.03;16.03;16.03;16.03;-;16.03;33.99;16.03;13.47;16.03;16.45;16.45;16.03;-
Apr 25, 2020;11:00 AM;16.3;16.3;16.3;16.3;-;16.3;34.08;16.3;12.9;16.3;14.7;14.7;16.3;-
Apr 25, 2020;12:00 PM;15.08;15.08;15.08;15.08;-;15.08;34.25;15.08;11.92;15.08;13.18;13.18;15.08;-
Apr 25, 2020;1:00 PM;12.25;12.25;12.25;12.25;-;12.25;34.96;12.25;9.59;12.25;10.03;10.03;12.25;-
Apr 25, 2020;2:00 PM;7.76;7.76;7.76;7.76;-;7.76;36.42;7.58;8.02;7.76;8.26;8.26;7.76;-
Apr 25, 2020;3:00 PM;7.99;7.99;7.99;7.99;-;7.99;35.39;7.79;9.08;7.99;8.99;8.99;7.99;-
Apr 25, 2020;4:00 PM;10.07;10.07;10.07;10.07;-;10.07;34.18;9.83;13.76;10.07;13.38;13.38;10.07;-
Apr 25, 2020;5:00 PM;16.62;16.62;16.62;13.3;-;16.62;35.04;16.22;19.25;16.36;18.98;18.98;16.36;-
Apr 25, 2020;6:00 PM;23.51;23.51;23.51;16.21;-;23.51;37.31;22.94;21.57;22.91;24.5;28.58;22.91;-
Apr 25, 2020;7:00 PM;26.7;26.7;26.7;19.53;-;26.7;35.41;26.7;21.12;26.08;31.11;37.17;26.08;-
Apr 25, 2020;8:00 PM;32;32;32;20.51;-;32;43.15;32;21.96;31;34.9;42.97;31;-
Apr 25, 2020;9:00 PM;29.77;29.77;29.77;22.7;-;29.77;33.62;29.77;22.39;29.17;31;36.92;29.17;-
Apr 25, 2020;10:00 PM;25.69;25.69;25.69;22.65;-;25.69;33.53;25.69;22.92;25.4;28.8;31.06;25.4;-
Apr 25, 2020;11:00 PM;22.11;22.11;22.11;21.23;-;22.11;32.24;20.97;21.17;22;24.5;27.09;22;-
Apr 26, 2020;12:00 AM;22.3;21.7;21.7;16.23;-;21.7;34.29;21.7;18.02;21.55;22.72;23.05;21.55;-
Apr 26, 2020;1:00 AM;19.79;19.35;19.35;15.76;-;19.35;34.29;19.06;16.32;19.3;19.69;19.69;19.3;-
Apr 26, 2020;2:00 AM;20.76;20.23;20.23;14.55;-;20.23;33.51;19.06;15.26;20;18;18;20;-
Apr 26, 2020;3:00 AM;21.06;20.1;20.1;12.42;-;20.1;33.23;19.07;15.21;20;17.96;17.96;20;-
Apr 26, 2020;4:00 AM;22.23;21.7;21.7;11.92;-;21.7;32.91;21.7;15.06;20.93;18.4;18.4;20.93;-
Apr 26, 2020;5:00 AM;21.95;20.82;20.82;11.8;-;20.82;31.42;20.82;15.2;20.71;17.78;17.78;20.71;-
Apr 26, 2020;6:00 AM;18.81;18.08;18.08;12;-;18.08;31.27;18.08;15.2;18;17.8;17.8;18;-
Apr 26, 2020;7:00 AM;18.09;17.43;17.65;11.99;-;17.43;34.22;17.65;14.89;18.09;17.98;17.98;18.09;-
Apr 26, 2020;8:00 AM;16.06;15.63;16.06;12.12;-;15.63;34.32;16.06;14.42;16.06;16.24;16.24;16.06;-
Apr 26, 2020;9:00 AM;15.01;15.01;15.01;12.42;-;14.73;35.25;15.01;14.51;15.01;14.78;14.78;15.01;-
Apr 26, 2020;10:00 AM;13;13;13;13;-;13;37.02;13;11.94;13;12.6;12.6;13;-
Apr 26, 2020;11:00 AM;14.38;14.38;14.38;14.38;-;14.38;38.22;14.38;12.03;16;12.4;12.4;14.38;-
Apr 26, 2020;12:00 PM;15;15;15;15;-;15;39.76;15;10.59;15.35;12.4;12.4;15;-
Apr 26, 2020;1:00 PM;11.9;11.9;11.9;11.9;-;11.9;42.39;11.9;9.01;11.9;9.81;9.81;11.9;-
Apr 26, 2020;2:00 PM;5.56;5.56;5.56;5.56;-;5.56;38.67;5.56;5.81;10;7;7.44;5.56;-
Apr 26, 2020;3:00 PM;6.93;6.93;6.93;6.93;-;6.93;35.99;6.93;5.61;10;7.65;9.91;6.93;-
Apr 26, 2020;4:00 PM;12.42;12.42;12.42;12.42;-;12.42;35.68;12.42;7.9;18.06;10.78;15.1;12.42;-
Apr 26, 2020;5:00 PM;16.15;15.75;16.15;12.42;-;15.75;34.3;16.15;15.13;20.1;18.41;23.11;16.15;-
Apr 26, 2020;6:00 PM;24.82;23.65;24.82;14;-;23.65;34.26;24.82;23.73;26.6;28;33.93;23.99;-
Apr 26, 2020;7:00 PM;27.97;26.97;27.97;17.07;-;26.97;35.69;27.97;23.97;30;34.58;39.92;27.22;-
Apr 26, 2020;8:00 PM;31.84;30.78;31.84;19.46;-;30.78;44.08;31.84;24.83;36.98;36.36;43.98;30.98;-
Apr 26, 2020;9:00 PM;27.49;27.49;27.49;24.1;-;27.42;34.25;27.49;24.96;36.85;31.56;37.8;26.97;-
Apr 26, 2020;10:00 PM;26.06;25.97;25.97;25.15;-;26.04;34.27;25.97;25.66;25.92;29.47;34.74;25.92;-
Apr 26, 2020;11:00 PM;23.76;23.76;23.76;23.76;-;23.76;34.07;18.64;23.59;23.76;25.82;28.16;23.76;-
Apr 27, 2020;12:00 AM;20.84;20.34;20.34;20.84;-;20.84;35.92;20.34;20.35;20.84;20.45;25.63;20.84;-
Apr 27, 2020;1:00 AM;21.11;16.8;16.8;20.23;-;16.8;35.62;16.8;18.97;25.01;20.89;24.08;21.11;-
Apr 27, 2020;2:00 AM;19.08;16.82;16.82;18.44;-;16.82;33.67;16.82;18.56;20.93;20.84;22.75;19.08;-
Apr 27, 2020;3:00 AM;19.34;15.78;18.87;16.89;-;15.78;33.66;18.87;18.03;20.92;20.93;22.74;19.34;-
Apr 27, 2020;4:00 AM;20.23;16.32;16.32;13.64;-;16.32;35.36;16.32;18.53;20.94;20.93;20.96;20.23;-
Apr 27, 2020;5:00 AM;21.61;18.32;21.1;16.08;-;18.32;33.56;21.1;20.74;21.61;21.26;23.72;21.61;-
Apr 27, 2020;6:00 AM;25.95;21.48;26.47;19.73;-;21.48;43.81;26.47;26.79;25.95;32.33;34.04;25.95;-
Apr 27, 2020;7:00 AM;28;28;28;20.62;-;27.52;38.65;28;25.54;32.44;37.31;39.33;28;-
Apr 27, 2020;8:00 AM;25.9;25.9;26.54;20.58;-;24.44;41.02;26.54;25.99;40.71;34.83;41.29;25.9;-
Apr 27, 2020;9:00 AM;21.99;21.99;22.53;21.99;-;21.99;38.5;22.53;22.73;37.5;25.51;35.04;21.99;-
Apr 27, 2020;10:00 AM;21.17;21.17;21.69;20.3;-;17.45;38.29;21.69;21.74;32.13;21.92;31.35;23.9;-
Apr 27, 2020;11:00 AM;20.64;20.64;21.14;20.64;-;20.64;38.14;21.14;21.67;30.3;21.18;29.79;20.64;-
Apr 27, 2020;12:00 PM;21.92;21.92;22.46;21.49;-;20.69;38.43;22.46;20.79;31.46;20.5;28.24;23.45;-
Apr 27, 2020;1:00 PM;20.39;20.39;20.89;20.39;-;20.39;38.26;20.89;19.59;29.53;19.19;30.91;20.39;-
Apr 27, 2020;2:00 PM;19.85;19.85;20.34;19.85;-;19.85;38.47;20.34;19.18;30;18.38;31.49;19.85;-
Apr 27, 2020;3:00 PM;18.42;18.42;18.87;18.31;-;18.07;38.54;18.87;19.33;30;20;33.44;18.93;-
Apr 27, 2020;4:00 PM;18.4;18.4;18.4;18.4;-;18.4;38.14;18.4;19.26;30.3;20.88;34.72;18.4;-
Apr 27, 2020;5:00 PM;24.92;24.92;24.92;18.26;-;24.41;37.57;24.92;24.69;29.83;25.5;37.18;24.92;-
Apr 27, 2020;6:00 PM;32.96;32.96;32.96;20;-;28.82;38.44;32.96;27.38;30.9;36.12;40.08;30.9;-
Apr 27, 2020;7:00 PM;48.31;48.31;48.31;21.4;-;39.5;48.31;48.31;29.04;44.04;46.55;47.3;44.04;-
Apr 27, 2020;8:00 PM;45.56;45.56;45.56;21.7;-;38.95;49.93;45.56;30.04;42.12;48;48.51;42.12;-
Apr 27, 2020;9:00 PM;38.56;38.56;38.56;24.1;-;37.36;38.64;38.56;30.11;37.11;39.08;40.22;37.11;-
Apr 27, 2020;10:00 PM;32.1;32.1;32.1;23.56;-;31.39;39.99;32.1;30.06;30.96;32.59;32.85;30.96;-
Apr 27, 2020;11:00 PM;24.74;24.54;24.54;22.29;-;24.54;37.5;18.86;25.58;24.74;25.5;27.76;24.74;-
Apr 28, 2020;12:00 AM;22.21;19.9;19.9;21.74;-;19.9;37.54;19.9;23.33;22.21;22.06;26.91;22.21;-
Apr 28, 2020;1:00 AM;20.27;19.06;19.06;20.02;-;19.06;33.91;19.06;22.02;20.27;22.01;23.16;20.27;-
Apr 28, 2020;2:00 AM;20.42;18.2;18.2;15.85;-;18.2;33.12;18.2;21.05;21;21.03;21.6;20.42;-
Apr 28, 2020;3:00 AM;20.16;18.2;18.2;13.8;-;18.2;33.85;18.2;20.36;20.16;19.99;20.86;20.16;-
Apr 28, 2020;4:00 AM;20.61;19.07;19.07;13.06;-;19.07;33.88;19.07;20.65;20.61;20.96;21.6;20.61;-
Apr 28, 2020;5:00 AM;21.94;19.93;19.95;13;-;19.93;33.88;19.95;21.97;21.94;21.67;22.39;21.94;-
Apr 28, 2020;6:00 AM;25.94;25.94;27.93;14.24;-;24.65;45.98;27.93;25.93;26.5;28.57;28.57;25.94;-
Apr 28, 2020;7:00 AM;27.94;27.94;28.63;17.52;-;26.54;41.06;28.63;29.27;30.75;33.75;34.08;27.94;-
Apr 28, 2020;8:00 AM;28.72;28.72;29.43;20;-;27.31;46.23;29.43;30.99;29.24;33.28;34.64;28.72;-
Apr 28, 2020;9:00 AM;27.95;27.95;46.34;21.2;-;27.61;46.34;46.34;27.94;27.95;28.18;29.83;27.95;-
