Date;Time of day;Biomass[MWh];Hydropower[MWh];Wind offshore[MWh];Wind onshore[MWh];Photovoltaics[MWh];Other renewable[MWh];Nuclear[MWh];Fossil brown coal[MWh];Fossil hard coal[MWh];Fossil gas[MWh];Hydro pumped storage[MWh];Other conventional[MWh]
Jan 17, 2020;8:45 PM;1,196;311;1,276;5,446;0;49;1,976;3,064;1,069;1,999;80;341
Jan 17, 2020;9:00 PM;1,199;314;1,268;5,586;0;49;1,977;3,022;1,017;1,876;121;341
Jan 17, 2020;9:15 PM;1,201;329;1,282;5,703;0;49;1,971;2,964;1,018;1,871;67;341
Jan 17, 2020;9:30 PM;1,199;336;1,298;5,740;0;49;1,970;2,895;1,010;1,769;71;341
Jan 17, 2020;9:45 PM;1,199;339;1,178;5,844;0;49;1,959;2,849;973;1,686;105;340
Jan 17, 2020;10:00 PM;1,201;368;1,155;5,715;0;49;1,953;2,784;901;1,646;246;341
Jan 17, 2020;10:15 PM;1,191;360;1,159;5,883;0;48;1,952;2,754;901;1,612;159;339
Jan 17, 2020;10:30 PM;1,192;350;1,185;5,931;0;48;1,952;2,734;888;1,601;89;339
Jan 17, 2020;10:45 PM;1,196;338;1,227;5,872;0;48;1,953;2,647;873;1,572;92;339
Jan 17, 2020;11:00 PM;1,192;362;1,237;5,884;0;48;1,944;2,531;866;1,559;162;339
Jan 17, 2020;11:15 PM;1,196;323;1,233;5,925;0;48;1,937;2,486;859;1,513;96;338
Jan 17, 2020;11:30 PM;1,195;335;1,245;5,908;0;48;1,932;2,427;857;1,461;77;338
Jan 17, 2020;11:45 PM;1,196;323;1,237;5,965;0;48;1,932;2,299;867;1,438;60;338
Jan 18, 2020;12:00 AM;1,192;363;1,235;5,969;0;47;1,937;2,115;877;1,247;59;339
Jan 18, 2020;12:15 AM;1,192;338;1,233;5,927;0;47;1,932;1,997;858;1,244;181;338
Jan 18, 2020;12:30 AM;1,193;318;1,240;5,943;0;47;1,918;1,949;867;1,233;177;338
Jan 18, 2020;12:45 AM;1,192;317;1,232;5,876;0;47;1,917;1,927;868;1,217;137;338
Jan 18, 2020;1:00 AM;1,185;322;1,217;5,855;0;47;1,918;1,934;878;1,276;148;337
Jan 18, 2020;1:15 AM;1,182;327;1,236;5,823;0;46;1,904;1,925;888;1,299;84;337
Jan 18, 2020;1:30 AM;1,185;330;1,249;5,822;0;46;1,892;1,919;902;1,277;125;337
Jan 18, 2020;1:45 AM;1,187;314;1,264;5,841;0;46;1,893;1,920;895;1,254;56;337
Jan 18, 2020;2:00 AM;1,188;321;1,279;5,850;0;46;1,900;1,907;856;1,219;59;337
Jan 18, 2020;2:15 AM;1,189;324;1,283;5,819;0;46;1,901;1,870;852;1,234;57;337
Jan 18, 2020;2:30 AM;1,191;328;1,293;5,721;0;46;1,907;1,863;854;1,227;31;337
Jan 18, 2020;2:45 AM;1,192;323;1,293;5,729;0;46;1,905;1,864;853;1,235;11;338
Jan 18, 2020;3:00 AM;1,190;323;1,314;5,700;0;46;1,909;1,970;853;1,200;12;337
Jan 18, 2020;3:15 AM;1,189;325;1,333;5,727;0;46;1,909;1,962;864;1,209;12;337
Jan 18, 2020;3:30 AM;1,190;338;1,184;5,728;0;46;1,918;1,962;866;1,198;19;336
Jan 18, 2020;3:45 AM;1,191;325;1,184;5,673;0;46;1,928;1,968;871;1,235;12;337
Jan 18, 2020;4:00 AM;1,188;329;1,185;5,638;0;46;1,931;2,047;876;1,273;22;336
Jan 18, 2020;4:15 AM;1,191;320;1,193;5,607;0;46;1,928;2,084;807;1,303;10;336
Jan 18, 2020;4:30 AM;1,192;326;1,196;5,517;0;46;1,925;2,144;809;1,300;14;336
Jan 18, 2020;4:45 AM;1,188;316;1,183;5,448;0;45;1,923;2,211;826;1,283;8;334
Jan 18, 2020;5:00 AM;1,190;326;1,190;5,388;0;46;1,916;2,271;857;1,244;23;338
Jan 18, 2020;5:15 AM;1,192;327;1,199;5,306;0;47;1,914;2,237;875;1,277;52;338
Jan 18, 2020;5:30 AM;1,191;323;1,199;5,252;0;47;1,914;2,217;877;1,265;49;338
Jan 18, 2020;5:45 AM;1,191;317;1,195;5,175;0;47;1,911;2,226;874;1,282;83;338
Jan 18, 2020;6:00 AM;1,190;309;1,198;5,293;0;47;1,901;2,210;884;1,237;28;337
Jan 18, 2020;6:15 AM;1,192;310;1,199;5,214;0;47;1,910;2,246;895;1,272;19;337
Jan 18, 2020;6:30 AM;1,194;306;1,196;5,163;0;47;1,912;2,353;901;1,288;9;337
Jan 18, 2020;6:45 AM;1,197;309;1,179;5,163;0;47;1,911;2,450;907;1,327;9;337
Jan 18, 2020;7:00 AM;1,198;312;1,172;5,170;0;47;1,910;2,611;904;1,421;42;338
Jan 18, 2020;7:15 AM;1,197;312;1,128;5,165;0;47;1,912;2,738;898;1,475;20;338
Jan 18, 2020;7:30 AM;1,198;334;1,059;5,146;0;47;1,914;2,813;917;1,505;100;338
Jan 18, 2020;7:45 AM;1,200;331;1,036;5,116;0;47;1,914;2,893;949;1,556;238;338
Jan 18, 2020;8:00 AM;1,204;310;1,081;5,096;3;47;1,912;2,873;974;1,577;79;338
Jan 18, 2020;8:15 AM;1,205;316;1,033;5,133;20;47;1,916;2,942;982;1,589;80;338
Jan 18, 2020;8:30 AM;1,204;322;958;5,099;67;47;1,916;3,011;973;1,581;250;338
Jan 18, 2020;8:45 AM;1,205;313;926;5,111;157;47;1,908;3,099;989;1,603;332;338
Jan 18, 2020;9:00 AM;1,205;311;1,014;4,981;297;47;1,892;3,216;1,034;1,652;407;337
Jan 18, 2020;9:15 AM;1,208;312;1,101;4,884;449;47;1,886;3,262;1,051;1,683;414;337
Jan 18, 2020;9:30 AM;1,210;319;1,089;4,801;606;47;1,886;3,278;1,075;1,697;450;337
Jan 18, 2020;9:45 AM;1,208;312;1,039;4,688;735;47;1,874;3,278;1,106;1,710;428;337
Jan 18, 2020;10:00 AM;1,211;363;921;4,687;873;47;1,862;3,244;1,132;1,729;573;337
Jan 18, 2020;10:15 AM;1,212;354;823;4,687;1,013;47;1,848;3,237;1,145;1,796;542;337
Jan 18, 2020;10:30 AM;1,209;347;787;4,687;1,145;47;1,835;3,238;1,144;1,792;484;337
Jan 18, 2020;10:45 AM;1,209;322;908;4,650;1,258;47;1,816;3,229;1,123;1,804;374;338
Jan 18, 2020;11:00 AM;1,210;320;947;4,648;1,363;47;1,831;3,186;1,055;1,793;213;339
Jan 18, 2020;11:15 AM;1,212;317;955;4,663;1,471;47;1,831;3,186;1,045;1,794;197;339
Jan 18, 2020;11:30 AM;1,212;314;1,088;4,603;1,553;47;1,831;3,184;1,054;1,782;170;339
Jan 18, 2020;11:45 AM;1,215;314;1,208;4,559;1,594;48;1,832;3,170;1,034;1,788;94;340
Jan 18, 2020;12:00 PM;1,215;352;1,263;4,525;1,600;48;1,847;3,188;989;1,757;114;342
Jan 18, 2020;12:15 PM;1,214;340;1,269;4,440;1,546;49;1,847;3,182;981;1,779;79;342
Jan 18, 2020;12:30 PM;1,215;348;1,219;4,338;1,530;49;1,849;3,182;990;1,773;156;342
Jan 18, 2020;12:45 PM;1,212;318;1,194;4,242;1,460;49;1,851;3,182;1,006;1,779;64;342
Jan 18, 2020;1:00 PM;1,211;310;1,223;4,177;1,436;47;1,853;3,238;988;1,757;54;338
Jan 18, 2020;1:15 PM;1,213;305;1,245;4,212;1,361;46;1,854;3,235;977;1,752;80;338
Jan 18, 2020;1:30 PM;1,212;302;1,309;4,154;1,294;46;1,857;3,238;976;1,744;42;338
Jan 18, 2020;1:45 PM;1,211;303;1,240;4,079;1,210;46;1,866;3,229;973;1,742;60;338
Jan 18, 2020;2:00 PM;1,210;310;1,296;3,887;1,119;46;1,889;3,209;974;1,736;60;338
Jan 18, 2020;2:15 PM;1,208;313;1,276;3,712;1,022;46;1,904;3,235;951;1,741;62;337
Jan 18, 2020;2:30 PM;1,209;315;1,152;3,496;907;46;1,909;3,238;914;1,738;114;338
Jan 18, 2020;2:45 PM;1,210;303;1,167;3,392;787;46;1,909;3,240;892;1,738;257;337
Jan 18, 2020;3:00 PM;1,209;302;1,163;3,323;667;46;1,917;3,219;884;1,796;120;337
Jan 18, 2020;3:15 PM;1,213;305;1,166;3,197;540;46;1,921;3,235;880;1,796;154;337
Jan 18, 2020;3:30 PM;1,208;306;1,212;3,117;415;46;1,921;3,239;886;1,805;308;338
Jan 18, 2020;3:45 PM;1,211;301;1,225;2,949;288;47;1,922;3,240;931;1,819;412;340
Jan 18, 2020;4:00 PM;1,207;301;1,279;2,829;180;48;1,927;3,231;954;1,868;192;341
Jan 18, 2020;4:15 PM;1,209;304;1,250;2,788;94;48;1,931;3,251;979;1,890;310;341
Jan 18, 2020;4:30 PM;1,210;305;1,288;2,788;35;48;1,932;3,243;981;1,892;515;339
Jan 18, 2020;4:45 PM;1,213;304;1,402;2,784;6;48;1,934;3,240;982;1,898;673;340
Jan 18, 2020;5:00 PM;1,206;305;1,388;2,764;0;48;1,951;3,227;1,008;1,893;867;339
Jan 18, 2020;5:15 PM;1,203;312;1,413;2,791;0;48;1,972;3,246;1,009;1,922;1,085;339
Jan 18, 2020;5:30 PM;1,204;308;1,388;2,772;0;48;1,986;3,247;1,018;1,924;1,244;339
Jan 18, 2020;5:45 PM;1,209;307;1,402;2,822;0;48;1,990;3,254;1,061;1,921;1,262;339
Jan 18, 2020;6:00 PM;1,206;306;1,459;2,861;0;48;1,991;3,274;1,146;1,929;1,372;340
Jan 18, 2020;6:15 PM;1,206;307;1,451;2,859;0;48;1,998;3,280;1,173;1,945;1,265;340
Jan 18, 2020;6:30 PM;1,205;306;1,488;2,929;0;48;2,012;3,279;1,180;1,948;1,139;340
Jan 18, 2020;6:45 PM;1,205;307;1,515;2,929;0;48;2,013;3,272;1,166;1,946;1,055;340
Jan 18, 2020;7:00 PM;1,203;307;1,532;2,893;0;48;2,013;3,274;1,115;1,891;1,026;340
Jan 18, 2020;7:15 PM;1,207;305;1,438;2,869;0;48;2,014;3,280;1,064;1,885;906;340
Jan 18, 2020;7:30 PM;1,208;310;1,431;2,881;0;48;2,013;3,273;1,027;1,886;801;340
Jan 18, 2020;7:45 PM;1,208;310;1,393;2,849;0;48;2,006;3,279;1,024;1,904;641;340
Jan 18, 2020;8:00 PM;1,208;312;1,426;2,786;0;48;2,010;3,271;1,024;1,931;1,046;340
Jan 18, 2020;8:15 PM;1,210;302;1,476;2,725;0;48;2,014;3,269;1,022;1,935;899;340
Jan 18, 2020;8:30 PM;1,211;301;1,398;2,714;0;48;2,014;3,270;1,006;1,906;682;339
Jan 18, 2020;8:45 PM;1,211;301;1,429;2,682;0;48;2,014;3,273;1,007;1,914;607;339
Jan 18, 2020;9:00 PM;1,213;311;1,419;2,683;0;48;2,000;3,262;1,005;1,866;335;340
Jan 18, 2020;9:15 PM;1,215;307;1,398;2,646;0;48;2,006;3,262;1,004;1,862;319;340
Jan 18, 2020;9:30 PM;1,210;305;1,444;2,636;0;48;2,011;3,255;980;1,859;227;339
Jan 18, 2020;9:45 PM;1,212;304;1,418;2,655;0;48;2,010;3,264;974;1,859;173;340
Jan 18, 2020;10:00 PM;1,212;313;1,369;2,573;0;48;2,014;3,265;990;1,853;548;340
Jan 18, 2020;10:15 PM;1,207;311;1,392;2,532;0;48;2,015;3,260;987;1,853;535;340
Jan 18, 2020;10:30 PM;1,206;311;1,336;2,532;0;48;2,016;3,272;980;1,855;430;339
Jan 18, 2020;10:45 PM;1,208;315;1,368;2,537;0;48;2,015;3,263;958;1,847;213;339
Jan 18, 2020;11:00 PM;1,209;319;1,338;2,520;0;47;2,006;3,267;905;1,839;200;339
Jan 18, 2020;11:15 PM;1,209;316;1,310;2,495;0;47;2,003;3,251;859;1,828;143;339
Jan 18, 2020;11:30 PM;1,209;317;1,372;2,486;0;47;2,004;3,253;857;1,751;129;339
Jan 18, 2020;11:45 PM;1,205;307;1,311;2,491;0;47;2,003;3,203;834;1,750;114;339
Jan 19, 2020;12:00 AM;1,207;309;1,268;2,405;0;47;2,005;3,154;757;1,783;28;338
Jan 19, 2020;12:15 AM;1,205;305;1,317;2,363;0;47;2,005;3,102;741;1,731;36;338
Jan 19, 2020;12:30 AM;1,207;304;1,341;2,338;0;47;2,002;3,049;737;1,647;42;338
Jan 19, 2020;12:45 AM;1,208;304;1,345;2,289;0;47;1,999;3,004;732;1,625;43;338
Jan 19, 2020;1:00 AM;1,200;306;1,329;2,270;0;47;2,002;2,984;689;1,575;8;337
Jan 19, 2020;1:15 AM;1,195;303;1,347;2,288;0;47;2,001;2,946;674;1,586;4;337
Jan 19, 2020;1:30 AM;1,199;304;1,367;2,281;0;47;2,001;2,914;670;1,559;4;337
Jan 19, 2020;1:45 AM;1,190;304;1,326;2,274;0;47;1,999;2,881;672;1,548;3;337
Jan 19, 2020;2:00 AM;1,179;308;1,304;2,268;0;47;2,000;2,899;661;1,552;10;337
Jan 19, 2020;2:15 AM;1,169;320;1,288;2,279;0;47;2,000;2,895;645;1,549;13;337
Jan 19, 2020;2:30 AM;1,171;325;1,226;2,292;0;47;2,000;2,900;607;1,534;10;338
Jan 19, 2020;2:45 AM;1,169;323;1,328;2,277;0;47;1,999;2,890;590;1,540;11;337
Jan 19, 2020;3:00 AM;1,172;328;1,353;2,261;0;46;2,000;2,893;600;1,504;13;336
Jan 19, 2020;3:15 AM;1,170;327;1,284;2,228;0;46;2,000;2,883;605;1,505;11;336
Jan 19, 2020;3:30 AM;1,168;332;1,214;2,188;0;46;2,000;2,862;602;1,505;21;336
Jan 19, 2020;3:45 AM;1,169;323;1,239;2,175;0;46;2,000;2,854;604;1,533;12;336
Jan 19, 2020;4:00 AM;1,177;325;1,270;2,147;0;46;2,007;2,808;610;1,469;11;336
Jan 19, 2020;4:15 AM;1,190;326;1,290;2,125;0;46;2,010;2,796;615;1,482;10;336
Jan 19, 2020;4:30 AM;1,190;325;1,384;2,124;0;46;2,012;2,770;614;1,479;8;336
Jan 19, 2020;4:45 AM;1,189;338;1,400;2,097;0;46;2,015;2,790;617;1,462;13;336
Jan 19, 2020;5:00 AM;1,191;331;1,402;2,110;0;47;2,016;2,841;642;1,460;43;337
Jan 19, 2020;5:15 AM;1,172;322;1,351;2,118;0;47;2,016;2,847;646;1,492;36;337
Jan 19, 2020;5:30 AM;1,168;320;1,334;2,114;0;47;2,016;2,841;645;1,512;25;337
Jan 19, 2020;5:45 AM;1,163;312;1,316;2,115;0;47;2,015;2,837;660;1,533;4;338
Jan 19, 2020;6:00 AM;1,173;312;1,287;2,150;0;47;2,016;2,831;690;1,522;5;338
Jan 19, 2020;6:15 AM;1,186;324;1,290;2,147;0;47;2,017;2,839;709;1,515;10;338
Jan 19, 2020;6:30 AM;1,195;319;1,365;2,112;0;48;2,017;2,837;729;1,525;11;339
Jan 19, 2020;6:45 AM;1,197;314;1,375;2,056;0;48;2,017;2,834;731;1,562;27;339
Jan 19, 2020;7:00 AM;1,200;312;1,358;2,053;0;48;2,017;2,832;732;1,563;16;340
Jan 19, 2020;7:15 AM;1,202;310;1,387;1,942;0;48;2,018;2,836;755;1,588;49;340
Jan 19, 2020;7:30 AM;1,197;308;1,392;1,938;0;48;2,017;2,853;779;1,592;19;340
Jan 19, 2020;7:45 AM;1,203;311;1,408;1,930;0;48;2,017;2,948;796;1,606;24;341
Jan 19, 2020;8:00 AM;1,205;305;1,436;1,976;4;49;2,016;3,015;811;1,609;44;341
Jan 19, 2020;8:15 AM;1,210;305;1,444;1,960;24;49;2,017;3,152;816;1,626;25;341
Jan 19, 2020;8:30 AM;1,214;309;1,426;1,926;61;49;2,017;3,226;814;1,655;41;342
Jan 19, 2020;8:45 AM;1,212;314;1,410;1,919;143;49;2,017;3,243;823;1,704;65;342
Jan 19, 2020;9:00 AM;1,219;317;1,394;1,825;258;49;2,016;3,209;881;1,752;197;342
Jan 19, 2020;9:15 AM;1,217;316;1,418;1,718;385;49;2,017;3,216;908;1,848;240;342
Jan 19, 2020;9:30 AM;1,222;316;1,412;1,760;509;49;2,017;3,221;928;1,858;174;340
Jan 19, 2020;9:45 AM;1,227;312;1,379;1,881;659;49;2,017;3,219;941;1,896;217;340
Jan 19, 2020;10:00 AM;1,232;313;1,318;1,913;804;49;2,017;3,156;977;1,908;306;341
Jan 19, 2020;10:15 AM;1,227;314;1,279;1,795;925;49;2,016;3,139;982;1,928;404;342
Jan 19, 2020;10:30 AM;1,226;313;1,265;1,672;1,027;49;2,016;3,146;979;1,914;407;343
Jan 19, 2020;10:45 AM;1,226;315;1,276;1,539;1,139;49;2,017;3,143;976;1,923;498;341
Jan 19, 2020;11:00 AM;1,227;314;1,287;1,460;1,257;49;2,017;3,146;952;1,914;296;341
Jan 19, 2020;11:15 AM;1,231;312;1,294;1,402;1,370;49;2,017;3,145;953;1,927;356;341
Jan 19, 2020;11:30 AM;1,229;310;1,304;1,333;1,449;49;2,017;3,152;955;1,908;371;341
Jan 19, 2020;11:45 AM;1,230;313;1,324;1,287;1,500;49;2,017;3,147;949;1,925;284;341
Jan 19, 2020;12:00 PM;1,236;322;1,315;1,277;1,518;49;2,017;3,144;966;1,916;421;340
Jan 19, 2020;12:15 PM;1,234;328;1,305;1,315;1,516;49;2,017;3,145;960;1,929;335;340
Jan 19, 2020;12:30 PM;1,234;324;1,279;1,352;1,547;49;2,016;3,147;955;1,918;214;340
Jan 19, 2020;12:45 PM;1,236;319;1,258;1,405;1,590;49;2,015;3,142;945;1,930;227;340
Jan 19, 2020;1:00 PM;1,239;305;1,252;1,424;1,579;49;2,015;3,137;878;1,895;112;340
Jan 19, 2020;1:15 PM;1,242;309;1,246;1,432;1,543;49;2,015;3,114;859;1,867;59;340
Jan 19, 2020;1:30 PM;1,242;305;1,267;1,445;1,498;49;2,015;3,117;853;1,834;40;340
Jan 19, 2020;1:45 PM;1,243;304;1,260;1,442;1,417;49;2,015;3,079;833;1,846;35;341
Jan 19, 2020;2:00 PM;1,239;304;1,250;1,471;1,334;49;2,016;3,050;810;1,901;65;340
Jan 19, 2020;2:15 PM;1,243;302;1,258;1,478;1,215;49;2,015;3,039;790;1,924;75;340
Jan 19, 2020;2:30 PM;1,246;305;1,238;1,455;1,085;49;2,014;3,049;782;1,914;57;340
Jan 19, 2020;2:45 PM;1,236;302;1,218;1,465;932;49;2,016;3,057;786;1,943;53;340
Jan 19, 2020;3:00 PM;1,234;301;1,233;1,443;767;49;2,015;3,071;841;1,936;38;339
Jan 19, 2020;3:15 PM;1,231;301;1,252;1,430;617;49;2,016;3,091;844;1,951;23;339
Jan 19, 2020;3:30 PM;1,235;315;1,240;1,419;462;49;2,016;3,120;895;1,939;62;339
Jan 19, 2020;3:45 PM;1,236;320;1,254;1,421;316;49;2,015;3,133;963;1,958;133;339
Jan 19, 2020;4:00 PM;1,231;302;1,270;1,458;190;49;2,013;3,132;1,042;2,001;47;338
Jan 19, 2020;4:15 PM;1,233;305;1,275;1,491;92;49;2,014;3,140;1,083;2,020;55;338
Jan 19, 2020;4:30 PM;1,235;329;1,267;1,576;33;49;2,015;3,050;1,114;2,014;150;338
Jan 19, 2020;4:45 PM;1,232;329;1,226;1,654;5;49;2,015;2,958;1,168;2,025;323;338
Jan 19, 2020;5:00 PM;1,232;320;1,203;1,716;0;49;2,012;3,037;1,248;2,032;290;339
Jan 19, 2020;5:15 PM;1,227;327;1,182;1,780;0;49;2,015;3,081;1,309;2,052;521;341
Jan 19, 2020;5:30 PM;1,228;342;1,127;1,857;0;49;2,016;3,089;1,357;2,051;723;343
Jan 19, 2020;5:45 PM;1,236;338;1,139;1,920;0;49;2,015;3,025;1,442;2,058;681;338
Jan 19, 2020;6:00 PM;1,235;332;1,134;1,938;0;49;2,014;2,909;1,550;2,073;847;338
Jan 19, 2020;6:15 PM;1,233;328;1,073;1,980;0;49;2,015;2,926;1,599;2,078;850;338
Jan 19, 2020;6:30 PM;1,236;328;978;1,982;0;49;2,015;2,930;1,630;2,072;824;338
Jan 19, 2020;6:45 PM;1,234;327;900;1,967;0;49;2,015;2,930;1,638;2,088;819;338
Jan 19, 2020;7:00 PM;1,227;315;895;1,982;0;49;2,016;2,927;1,631;2,066;682;338
Jan 19, 2020;7:15 PM;1,234;310;811;2,009;0;49;2,017;2,931;1,624;2,061;650;338
Jan 19, 2020;7:30 PM;1,239;306;740;1,988;0;49;2,017;2,930;1,629;2,025;555;338
Jan 19, 2020;7:45 PM;1,239;299;663;1,942;0;49;2,017;2,916;1,628;2,040;394;338
Jan 19, 2020;8:00 PM;1,240;328;627;1,917;0;49;2,006;2,916;1,608;2,067;323;339
Jan 19, 2020;8:15 PM;1,241;301;601;1,888;0;49;2,007;2,918;1,591;2,091;260;339
Jan 19, 2020;8:30 PM;1,231;312;606;1,888;0;49;2,008;2,921;1,592;2,065;139;339
Jan 19, 2020;8:45 PM;1,218;303;584;1,859;0;49;2,008;2,916;1,590;2,058;111;339
Jan 19, 2020;9:00 PM;1,217;313;536;1,810;0;49;2,010;2,916;1,572;2,019;130;340
Jan 19, 2020;9:15 PM;1,220;314;485;1,760;0;49;2,015;2,918;1,566;2,009;168;340
Jan 19, 2020;9:30 PM;1,219;314;450;1,712;0;49;2,015;2,901;1,565;1,990;144;339
Jan 19, 2020;9:45 PM;1,221;313;456;1,670;0;49;2,014;2,900;1,555;1,996;178;339
Jan 19, 2020;10:00 PM;1,238;320;512;1,588;0;49;2,014;2,901;1,567;2,005;303;338
Jan 19, 2020;10:15 PM;1,244;309;507;1,549;0;48;2,013;2,893;1,559;2,040;189;337
Jan 19, 2020;10:30 PM;1,244;309;487;1,531;0;48;2,013;2,894;1,546;2,039;143;337
Jan 19, 2020;10:45 PM;1,244;306;462;1,515;0;48;2,014;2,887;1,512;2,016;126;338
Jan 19, 2020;11:00 PM;1,242;318;427;1,477;0;48;2,014;2,929;1,489;1,921;128;337
Jan 19, 2020;11:15 PM;1,243;313;389;1,443;0;47;2,013;2,949;1,470;1,913;78;335
Jan 19, 2020;11:30 PM;1,243;310;380;1,441;0;47;2,011;2,961;1,438;1,923;63;335
Jan 19, 2020;11:45 PM;1,235;298;376;1,422;0;47;2,008;2,949;1,407;1,952;32;335
Jan 20, 2020;12:00 AM;1,242;318;374;1,390;0;47;2,009;2,917;1,379;2,007;37;334
Jan 20, 2020;12:15 AM;1,238;312;358;1,357;0;47;2,012;2,904;1,339;2,067;30;335
Jan 20, 2020;12:30 AM;1,232;304;318;1,293;0;47;2,012;2,895;1,294;2,065;38;335
Jan 20, 2020;12:45 AM;1,240;300;304;1,238;0;47;2,012;2,920;1,290;2,075;27;335
Jan 20, 2020;1:00 AM;1,233;301;311;1,196;0;47;2,013;2,975;1,275;2,067;29;335
Jan 20, 2020;1:15 AM;1,230;299;321;1,142;0;47;2,012;2,971;1,273;2,077;21;335
Jan 20, 2020;1:30 AM;1,232;298;322;1,097;0;47;2,013;3,000;1,300;2,055;21;335
Jan 20, 2020;1:45 AM;1,234;297;315;1,087;0;47;2,012;3,027;1,302;2,049;17;335
Jan 20, 2020;2:00 AM;1,232;304;305;1,045;0;47;2,014;3,070;1,251;2,044;28;335
Jan 20, 2020;2:15 AM;1,233;298;301;1,013;0;47;2,013;3,079;1,263;2,079;18;335
Jan 20, 2020;2:30 AM;1,231;306;326;999;0;47;2,013;3,077;1,274;2,068;19;335
Jan 20, 2020;2:45 AM;1,228;303;366;997;0;47;2,012;3,022;1,280;2,080;14;335
Jan 20, 2020;3:00 AM;1,226;303;376;1,004;0;47;2,013;2,938;1,242;2,084;14;334
Jan 20, 2020;3:15 AM;1,228;302;362;1,025;0;47;2,013;2,885;1,292;2,092;13;334
Jan 20, 2020;3:30 AM;1,223;301;363;1,024;0;47;2,014;2,858;1,356;2,079;13;334
Jan 20, 2020;3:45 AM;1,222;298;365;1,021;0;47;2,013;2,826;1,427;2,106;15;334
Jan 20, 2020;4:00 AM;1,224;299;371;1,025;0;47;2,020;2,871;1,434;2,092;18;334
Jan 20, 2020;4:15 AM;1,225;297;387;1,038;0;47;2,019;2,906;1,490;2,114;19;334
Jan 20, 2020;4:30 AM;1,220;298;423;1,039;0;47;2,019;2,940;1,591;2,126;32;334
Jan 20, 2020;4:45 AM;1,220;299;479;1,041;0;48;2,019;2,996;1,736;2,158;33;334
Jan 20, 2020;5:00 AM;1,222;304;496;1,025;0;49;2,017;3,114;1,968;2,271;18;336
Jan 20, 2020;5:15 AM;1,220;303;491;998;0;49;2,019;3,162;2,127;2,366;14;336
Jan 20, 2020;5:30 AM;1,219;301;490;976;0;49;2,020;3,192;2,295;2,449;13;336
Jan 20, 2020;5:45 AM;1,217;306;497;996;0;49;2,020;3,265;2,519;2,523;35;336
Jan 20, 2020;6:00 AM;1,217;313;523;1,014;0;49;2,019;3,316;2,768;2,551;96;335
Jan 20, 2020;6:15 AM;1,214;344;558;999;0;49;2,020;3,391;2,945;2,644;387;335
Jan 20, 2020;6:30 AM;1,213;351;598;976;0;49;2,021;3,430;3,117;2,814;466;335
Jan 20, 2020;6:45 AM;1,215;361;605;985;0;49;2,021;3,447;3,265;2,939;551;335
Jan 20, 2020;7:00 AM;1,215;362;594;1,047;0;49;2,018;3,443;3,383;2,973;658;335
Jan 20, 2020;7:15 AM;1,216;362;582;1,069;0;49;2,021;3,478;3,432;3,001;1,033;335
Jan 20, 2020;7:30 AM;1,216;361;549;1,092;0;49;2,021;3,485;3,475;3,035;1,045;335
Jan 20, 2020;7:45 AM;1,215;361;536;1,102;0;49;2,021;3,505;3,569;3,098;956;335
Jan 20, 2020;8:00 AM;1,216;344;510;1,094;3;49;2,021;3,515;3,581;3,251;868;334
Jan 20, 2020;8:15 AM;1,217;351;500;1,082;30;49;2,023;3,504;3,580;3,270;951;334
Jan 20, 2020;8:30 AM;1,218;356;499;1,095;101;49;2,023;3,489;3,580;3,294;1,048;334
Jan 20, 2020;8:45 AM;1,214;349;517;1,084;217;49;2,024;3,489;3,586;3,308;909;334
Jan 20, 2020;9:00 AM;1,217;356;536;1,071;371;49;2,023;3,486;3,584;3,314;1,228;335
Jan 20, 2020;9:15 AM;1,216;355;539;1,104;537;49;2,023;3,495;3,583;3,315;1,105;335
Jan 20, 2020;9:30 AM;1,218;348;547;1,106;708;49;2,023;3,500;3,620;3,311;1,003;335
Jan 20, 2020;9:45 AM;1,219;341;572;1,093;895;49;2,023;3,509;3,673;3,327;787;335
Jan 20, 2020;10:00 AM;1,215;354;598;1,063;1,118;49;2,022;3,506;3,692;3,333;915;336
Jan 20, 2020;10:15 AM;1,220;351;645;1,013;1,336;49;1,999;3,504;3,698;3,337;755;336
Jan 20, 2020;10:30 AM;1,219;328;682;977;1,562;49;1,990;3,492;3,721;3,319;619;336
Jan 20, 2020;10:45 AM;1,217;317;668;937;1,746;49;1,989;3,485;3,715;3,326;496;336
Jan 20, 2020;11:00 AM;1,219;309;645;928;1,903;49;1,980;3,487;3,701;3,301;166;335
Jan 20, 2020;11:15 AM;1,219;323;632;908;2,023;49;1,977;3,496;3,733;3,209;149;335
Jan 20, 2020;11:30 AM;1,219;309;609;876;2,135;49;1,971;3,500;3,746;3,192;122;335
Jan 20, 2020;11:45 AM;1,221;298;628;886;2,243;49;1,964;3,506;3,759;3,198;84;335
Jan 20, 2020;12:00 PM;1,220;338;646;909;2,319;49;1,964;3,504;3,766;3,215;559;335
Jan 20, 2020;12:15 PM;1,217;337;668;916;2,362;49;1,951;3,512;3,747;3,248;517;335
Jan 20, 2020;12:30 PM;1,220;340;695;902;2,348;49;1,950;3,518;3,746;3,243;490;335
Jan 20, 2020;12:45 PM;1,219;331;740;917;2,351;49;1,949;3,521;3,626;3,255;412;335
Jan 20, 2020;1:00 PM;1,224;311;752;941;2,303;49;1,951;3,548;3,577;3,227;157;335
